time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),date
2020-11-22T00:00,11.9,0.0,0.0,34.0,0.0,56.0,0.0,11.5,328.0,2020-11-22
2020-11-23T00:00,11.0,0.0,0.0,100.0,94.0,90.0,96.0,14.8,91.0,2020-11-23
2020-11-24T00:00,7.1,0.0,0.0,0.0,0.0,0.0,0.0,16.8,313.0,2020-11-24
2020-11-25T00:00,5.3,0.0,0.0,29.0,0.0,0.0,97.0,5.1,8.0,2020-11-25
2020-11-26T00:00,9.3,0.0,0.0,30.0,0.0,0.0,99.0,6.8,177.0,2020-11-26
2020-11-27T00:00,12.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,260.0,2020-11-27
2020-11-28T00:00,11.2,0.0,0.0,47.0,46.0,9.0,0.0,9.6,290.0,2020-11-28
2020-11-29T00:00,8.3,0.0,0.0,0.0,0.0,0.0,0.0,9.3,324.0,2020-11-29
2020-11-30T00:00,7.7,0.0,0.0,29.0,0.0,0.0,98.0,9.6,193.0,2020-11-30
2020-12-01T00:00,16.7,0.9,0.9,100.0,88.0,83.0,29.0,22.7,176.0,2020-12-01
2020-12-02T00:00,6.2,0.0,0.0,53.0,55.0,6.0,0.0,23.2,244.0,2020-12-02
2020-12-03T00:00,5.2,0.0,0.0,7.0,8.0,0.0,0.0,18.3,255.0,2020-12-03
2020-12-04T00:00,7.5,0.0,0.0,87.0,0.0,95.0,100.0,14.3,231.0,2020-12-04
2020-12-05T00:00,7.4,0.7,0.7,100.0,83.0,100.0,100.0,13.3,221.0,2020-12-05
2020-12-06T00:00,5.9,0.0,0.0,0.0,0.0,0.0,0.0,22.1,304.0,2020-12-06
2020-12-07T00:00,2.1,0.0,0.0,0.0,0.0,0.0,0.0,17.4,297.0,2020-12-07
2020-12-08T00:00,1.6,0.0,0.0,6.0,0.0,0.0,21.0,8.4,313.0,2020-12-08
2020-12-09T00:00,1.3,0.0,0.0,1.0,1.0,0.0,0.0,12.8,302.0,2020-12-09
2020-12-10T00:00,2.2,0.0,0.0,77.0,40.0,68.0,0.0,14.9,262.0,2020-12-10
2020-12-11T00:00,4.9,0.0,0.0,0.0,0.0,0.0,0.0,7.1,294.0,2020-12-11
2020-12-12T00:00,8.1,0.0,0.0,17.0,0.0,0.0,58.0,8.5,216.0,2020-12-12
2020-12-13T00:00,9.7,0.0,0.0,43.0,15.0,28.0,42.0,9.1,187.0,2020-12-13
2020-12-14T00:00,8.7,0.0,0.0,21.0,0.0,0.0,71.0,10.1,274.0,2020-12-14
2020-12-15T00:00,2.7,0.0,0.0,1.0,1.0,0.0,0.0,16.3,319.0,2020-12-15
2020-12-16T00:00,1.1,0.0,0.0,29.0,0.0,0.0,98.0,11.1,335.0,2020-12-16
2020-12-17T00:00,-2.4,1.5,0.0,100.0,97.0,100.0,100.0,27.2,44.0,2020-12-17
2020-12-18T00:00,-1.9,0.0,0.0,65.0,65.0,10.0,0.0,13.4,354.0,2020-12-18
2020-12-19T00:00,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,10.3,335.0,2020-12-19
2020-12-20T00:00,-2.0,0.0,0.0,51.0,0.0,38.0,93.0,5.2,164.0,2020-12-20
2020-12-21T00:00,1.0,0.0,0.0,44.0,45.0,6.0,0.0,8.7,135.0,2020-12-21
2020-12-22T00:00,2.1,0.0,0.0,85.0,0.0,94.0,94.0,9.3,242.0,2020-12-22
2020-12-23T00:00,5.3,0.0,0.0,0.0,0.0,0.0,0.0,14.6,279.0,2020-12-23
2020-12-24T00:00,3.4,0.0,0.0,22.0,0.0,0.0,72.0,9.4,176.0,2020-12-24
2020-12-25T00:00,14.2,0.2,0.2,100.0,15.0,100.0,100.0,29.4,158.0,2020-12-25
2020-12-26T00:00,2.5,0.0,0.0,65.0,67.0,0.0,14.0,22.6,233.0,2020-12-26
2020-12-27T00:00,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,15.8,258.0,2020-12-27
2020-12-28T00:00,0.6,0.0,0.0,25.0,0.0,0.0,84.0,7.2,174.0,2020-12-28
2020-12-29T00:00,5.9,0.0,0.0,93.0,96.0,11.0,0.0,12.0,213.0,2020-12-29
2020-12-30T00:00,0.8,0.0,0.0,0.0,0.0,0.0,0.0,9.9,303.0,2020-12-30
2020-12-31T00:00,3.7,0.0,0.0,42.0,9.0,8.0,98.0,16.6,204.0,2020-12-31
2021-01-01T00:00,4.3,0.0,0.0,89.0,0.0,98.0,100.0,9.9,327.0,2021-01-01
2021-01-02T00:00,2.5,1.0,1.0,100.0,64.0,100.0,100.0,12.1,78.0,2021-01-02
2021-01-03T00:00,5.0,0.0,0.0,26.0,0.0,0.0,85.0,12.3,308.0,2021-01-03
2021-01-04T00:00,2.4,0.7,0.7,100.0,100.0,100.0,0.0,15.8,41.0,2021-01-04
2021-01-05T00:00,4.0,0.0,0.0,60.0,52.0,22.0,0.0,5.8,356.0,2021-01-05
2021-01-06T00:00,3.7,0.0,0.0,62.0,35.0,51.0,0.0,7.4,331.0,2021-01-06
2021-01-07T00:00,2.4,0.0,0.0,1.0,0.0,2.0,0.0,18.1,317.0,2021-01-07
2021-01-08T00:00,1.8,0.0,0.0,0.0,0.0,0.0,0.0,13.7,330.0,2021-01-08
2021-01-09T00:00,1.1,0.0,0.0,28.0,0.0,0.0,94.0,12.3,353.0,2021-01-09
2021-01-10T00:00,2.7,0.0,0.0,61.0,8.0,89.0,0.0,11.9,331.0,2021-01-10
2021-01-11T00:00,1.4,0.0,0.0,0.0,0.0,0.0,0.0,7.6,329.0,2021-01-11
2021-01-12T00:00,1.1,0.0,0.0,16.0,0.0,0.0,52.0,6.9,186.0,2021-01-12
2021-01-13T00:00,2.7,0.0,0.0,31.0,5.0,44.0,0.0,3.1,291.0,2021-01-13
2021-01-14T00:00,2.7,0.0,0.0,3.0,0.0,5.0,1.0,6.6,209.0,2021-01-14
2021-01-15T00:00,4.7,0.0,0.0,6.0,6.0,0.0,1.0,6.5,6.0,2021-01-15
2021-01-16T00:00,7.1,0.0,0.0,100.0,99.0,66.0,94.0,20.1,81.0,2021-01-16
2021-01-17T00:00,4.6,0.0,0.0,62.0,2.0,97.0,8.0,14.6,286.0,2021-01-17
2021-01-18T00:00,6.0,0.0,0.0,57.0,39.0,37.0,0.0,12.4,240.0,2021-01-18
2021-01-19T00:00,4.1,0.0,0.0,0.0,0.0,0.0,0.0,13.3,270.0,2021-01-19
2021-01-20T00:00,2.3,0.0,0.0,5.0,0.0,9.0,0.0,9.0,247.0,2021-01-20
2021-01-21T00:00,-0.3,0.0,0.0,24.0,0.0,0.0,81.0,16.3,319.0,2021-01-21
2021-01-22T00:00,1.8,0.0,0.0,8.0,4.0,7.0,0.0,5.9,166.0,2021-01-22
2021-01-23T00:00,3.6,0.0,0.0,16.0,10.0,12.0,0.0,12.9,283.0,2021-01-23
2021-01-24T00:00,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,23.4,307.0,2021-01-24
2021-01-25T00:00,-1.6,0.0,0.0,83.0,0.0,93.0,89.0,12.4,296.0,2021-01-25
2021-01-26T00:00,0.6,0.0,0.0,79.0,0.0,81.0,100.0,4.5,29.0,2021-01-26
2021-01-27T00:00,0.8,0.8,0.4,100.0,98.0,96.0,0.0,11.5,39.0,2021-01-27
2021-01-28T00:00,0.5,0.0,0.0,60.0,60.0,10.0,0.0,12.6,323.0,2021-01-28
2021-01-29T00:00,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,24.5,320.0,2021-01-29
2021-01-30T00:00,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,20.6,314.0,2021-01-30
2021-01-31T00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,8.7,294.0,2021-01-31
2021-02-01T00:00,-4.7,0.2,0.0,88.0,0.0,100.0,93.0,13.5,61.0,2021-02-01
2021-02-02T00:00,-0.2,1.6,0.0,100.0,85.0,88.0,35.0,33.7,27.0,2021-02-02
2021-02-03T00:00,0.5,0.2,0.0,100.0,86.0,100.0,0.0,17.8,346.0,2021-02-03
2021-02-04T00:00,0.6,0.0,0.0,100.0,76.0,55.0,0.0,15.6,310.0,2021-02-04
2021-02-05T00:00,0.9,0.0,0.0,0.0,0.0,0.0,0.0,7.8,248.0,2021-02-05
2021-02-06T00:00,3.0,0.0,0.0,5.0,1.0,1.0,11.0,9.5,209.0,2021-02-06
2021-02-07T00:00,3.0,0.0,0.0,17.0,0.0,0.0,56.0,9.3,242.0,2021-02-07
2021-02-08T00:00,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,8.5,298.0,2021-02-08
2021-02-09T00:00,-5.2,0.0,0.0,4.0,0.0,6.0,0.0,7.1,195.0,2021-02-09
2021-02-10T00:00,-1.6,0.0,0.0,29.0,0.0,49.0,0.0,8.7,336.0,2021-02-10
2021-02-11T00:00,-0.6,0.0,0.0,71.0,0.0,92.0,51.0,6.6,193.0,2021-02-11
2021-02-12T00:00,-1.4,0.0,0.0,32.0,0.0,5.0,98.0,7.9,344.0,2021-02-12
2021-02-13T00:00,-2.2,0.0,0.0,100.0,67.0,78.0,0.0,0.8,27.0,2021-02-13
2021-02-14T00:00,-2.6,0.3,0.1,100.0,99.0,100.0,100.0,11.0,41.0,2021-02-14
2021-02-15T00:00,1.8,0.0,0.0,100.0,47.0,73.0,100.0,5.2,16.0,2021-02-15
2021-02-16T00:00,0.2,0.0,0.0,100.0,100.0,99.0,99.0,10.7,40.0,2021-02-16
2021-02-17T00:00,4.7,0.0,0.0,0.0,0.0,0.0,0.0,20.6,264.0,2021-02-17
2021-02-18T00:00,-1.5,0.0,0.0,24.0,0.0,0.0,79.0,5.4,307.0,2021-02-18
2021-02-19T00:00,-2.9,0.3,0.0,100.0,92.0,99.0,0.0,15.6,29.0,2021-02-19
2021-02-20T00:00,-0.3,0.3,0.0,100.0,66.0,96.0,41.0,8.2,331.0,2021-02-20
2021-02-21T00:00,-0.9,0.0,0.0,22.0,1.0,35.0,0.0,13.0,289.0,2021-02-21
2021-02-22T00:00,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,9.3,216.0,2021-02-22
2021-02-23T00:00,2.1,0.0,0.0,48.0,33.0,30.0,0.0,16.0,262.0,2021-02-23
2021-02-24T00:00,5.8,0.0,0.0,1.0,0.0,1.0,0.0,15.6,278.0,2021-02-24
2021-02-25T00:00,7.0,0.0,0.0,23.0,0.0,0.0,75.0,19.4,198.0,2021-02-25
2021-02-26T00:00,4.5,0.0,0.0,0.0,0.0,0.0,0.0,7.6,278.0,2021-02-26
2021-02-27T00:00,2.9,0.0,0.0,30.0,0.0,0.0,100.0,12.6,153.0,2021-02-27
2021-02-28T00:00,7.0,0.0,0.0,3.0,2.0,0.0,5.0,13.4,284.0,2021-02-28
2021-03-01T00:00,5.1,0.0,0.0,100.0,100.0,100.0,98.0,9.4,108.0,2021-03-01
2021-03-02T00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,296.0,2021-03-02
2021-03-03T00:00,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.6,278.0,2021-03-03
2021-03-04T00:00,7.0,0.0,0.0,42.0,8.0,58.0,0.0,7.8,292.0,2021-03-04
2021-03-05T00:00,0.8,0.0,0.0,0.0,0.0,0.0,0.0,21.8,308.0,2021-03-05
2021-03-06T00:00,0.8,0.0,0.0,0.0,0.0,0.0,0.0,14.1,283.0,2021-03-06
2021-03-07T00:00,-0.3,0.0,0.0,82.0,52.0,59.0,0.0,10.5,311.0,2021-03-07
2021-03-08T00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,9.4,310.0,2021-03-08
2021-03-09T00:00,3.5,0.0,0.0,4.0,0.0,6.0,1.0,7.6,211.0,2021-03-09
2021-03-10T00:00,10.7,0.0,0.0,0.0,0.0,0.0,0.0,9.9,341.0,2021-03-10
2021-03-11T00:00,6.5,0.0,0.0,6.0,0.0,0.0,19.0,10.1,125.0,2021-03-11
2021-03-12T00:00,13.6,0.0,0.0,8.0,0.0,9.0,8.0,12.9,203.0,2021-03-12
2021-03-13T00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,14.5,251.0,2021-03-13
2021-03-14T00:00,7.1,0.0,0.0,0.0,0.0,0.0,0.0,10.2,260.0,2021-03-14
2021-03-15T00:00,3.5,0.0,0.0,0.0,0.0,0.0,0.0,26.4,325.0,2021-03-15
2021-03-16T00:00,2.1,0.0,0.0,15.0,0.0,0.0,50.0,6.8,328.0,2021-03-16
2021-03-17T00:00,1.8,0.9,0.0,100.0,73.0,85.0,0.0,6.1,90.0,2021-03-17
2021-03-18T00:00,6.6,0.0,0.0,100.0,100.0,0.0,95.0,6.7,164.0,2021-03-18
2021-03-19T00:00,6.9,0.6,0.6,100.0,100.0,99.0,79.0,17.3,17.0,2021-03-19
2021-03-20T00:00,4.5,0.0,0.0,0.0,0.0,0.0,0.0,8.7,7.0,2021-03-20
2021-03-21T00:00,9.3,0.0,0.0,0.0,0.0,0.0,0.0,7.5,215.0,2021-03-21
2021-03-22T00:00,9.7,0.0,0.0,1.0,0.0,0.0,4.0,7.4,151.0,2021-03-22
2021-03-23T00:00,9.3,0.0,0.0,0.0,0.0,0.0,0.0,7.1,131.0,2021-03-23
2021-03-24T00:00,10.9,0.0,0.0,30.0,0.0,0.0,100.0,6.9,129.0,2021-03-24
2021-03-25T00:00,11.2,3.9,3.9,100.0,100.0,100.0,100.0,10.8,90.0,2021-03-25
2021-03-26T00:00,12.8,0.0,0.0,96.0,51.0,33.0,100.0,7.6,149.0,2021-03-26
2021-03-27T00:00,17.7,0.0,0.0,0.0,0.0,0.0,0.0,29.0,281.0,2021-03-27
2021-03-28T00:00,13.5,0.0,0.0,33.0,3.0,1.0,100.0,11.3,158.0,2021-03-28
2021-03-29T00:00,15.5,3.3,3.3,100.0,31.0,100.0,99.0,20.6,266.0,2021-03-29
2021-03-30T00:00,10.7,0.0,0.0,0.0,0.0,0.0,0.0,7.9,300.0,2021-03-30
2021-03-31T00:00,11.5,0.0,0.0,7.0,0.0,0.0,23.0,18.2,172.0,2021-03-31
2021-04-01T00:00,14.0,1.4,1.4,95.0,6.0,100.0,100.0,10.0,159.0,2021-04-01
2021-04-02T00:00,6.5,0.0,0.0,3.0,1.0,3.0,0.0,18.9,312.0,2021-04-02
2021-04-03T00:00,3.4,0.0,0.0,22.0,2.0,33.0,0.0,10.1,354.0,2021-04-03
2021-04-04T00:00,10.3,0.0,0.0,16.0,0.0,7.0,39.0,8.2,218.0,2021-04-04
2021-04-05T00:00,15.2,0.0,0.0,0.0,0.0,0.0,0.0,9.3,332.0,2021-04-05
2021-04-06T00:00,16.5,0.0,0.0,13.0,0.0,0.0,42.0,14.9,307.0,2021-04-06
2021-04-07T00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,8.8,348.0,2021-04-07
2021-04-08T00:00,14.6,0.0,0.0,2.0,0.0,3.0,0.0,9.6,146.0,2021-04-08
2021-04-09T00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,153.0,2021-04-09
2021-04-10T00:00,10.4,0.0,0.0,26.0,15.0,17.0,9.0,7.2,153.0,2021-04-10
2021-04-11T00:00,14.8,0.0,0.0,30.0,0.0,0.0,100.0,7.7,139.0,2021-04-11
2021-04-12T00:00,9.7,2.1,2.1,100.0,100.0,100.0,16.0,17.5,76.0,2021-04-12
2021-04-13T00:00,9.2,0.8,0.8,100.0,100.0,100.0,37.0,2.1,59.0,2021-04-13
2021-04-14T00:00,15.5,0.0,0.0,23.0,10.0,23.0,0.0,4.7,176.0,2021-04-14
2021-04-15T00:00,15.8,0.0,0.0,72.0,3.0,88.0,55.0,10.4,224.0,2021-04-15
2021-04-16T00:00,10.0,0.1,0.1,85.0,40.0,82.0,0.0,15.5,3.0,2021-04-16
2021-04-17T00:00,8.3,0.1,0.1,84.0,9.0,97.0,58.0,11.8,293.0,2021-04-17
2021-04-18T00:00,11.7,0.0,0.0,100.0,59.0,87.0,54.0,5.4,312.0,2021-04-18
2021-04-19T00:00,14.9,0.0,0.0,9.0,0.0,15.0,0.0,7.9,227.0,2021-04-19
2021-04-20T00:00,14.3,0.0,0.0,8.0,0.0,2.0,23.0,6.4,218.0,2021-04-20
2021-04-21T00:00,18.4,0.0,0.0,0.0,0.0,0.0,0.0,20.0,187.0,2021-04-21
2021-04-22T00:00,7.8,0.0,0.0,92.0,95.0,11.0,0.0,27.0,312.0,2021-04-22
2021-04-23T00:00,8.1,0.0,0.0,12.0,0.0,20.0,0.0,18.1,283.0,2021-04-23
2021-04-24T00:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,12.3,249.0,2021-04-24
2021-04-25T00:00,15.7,0.0,0.0,90.0,0.0,100.0,100.0,13.1,188.0,2021-04-25
2021-04-26T00:00,15.2,0.0,0.0,16.0,1.0,25.0,1.0,8.2,311.0,2021-04-26
2021-04-27T00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,288.0,2021-04-27
2021-04-28T00:00,15.0,0.0,0.0,28.0,0.0,0.0,93.0,7.8,146.0,2021-04-28
2021-04-29T00:00,22.2,0.0,0.0,54.0,0.0,44.0,93.0,5.2,258.0,2021-04-29
2021-04-30T00:00,20.5,1.2,1.2,86.0,3.0,88.0,100.0,12.9,207.0,2021-04-30
2021-05-01T00:00,13.9,0.3,0.3,22.0,1.0,35.0,0.0,28.1,301.0,2021-05-01
2021-05-02T00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,8.1,212.0,2021-05-02
2021-05-03T00:00,22.8,0.0,0.0,50.0,0.0,36.0,96.0,2.5,225.0,2021-05-03
2021-05-04T00:00,13.3,1.5,1.5,100.0,100.0,94.0,99.0,10.4,92.0,2021-05-04
2021-05-05T00:00,15.8,0.0,0.0,36.0,5.0,6.0,94.0,14.4,122.0,2021-05-05
2021-05-06T00:00,14.4,0.0,0.0,100.0,100.0,100.0,0.0,18.4,310.0,2021-05-06
2021-05-07T00:00,16.1,0.0,0.0,30.0,0.0,2.0,97.0,11.1,324.0,2021-05-07
2021-05-08T00:00,13.4,0.0,0.0,84.0,0.0,91.0,98.0,11.3,121.0,2021-05-08
2021-05-09T00:00,10.3,0.0,0.0,61.0,0.0,71.0,61.0,5.2,304.0,2021-05-09
2021-05-10T00:00,10.5,1.2,1.2,90.0,0.0,100.0,99.0,9.3,77.0,2021-05-10
2021-05-11T00:00,14.2,0.0,0.0,95.0,76.0,45.0,0.0,7.2,270.0,2021-05-11
2021-05-12T00:00,15.2,0.0,0.0,44.0,0.0,29.0,89.0,10.8,307.0,2021-05-12
2021-05-13T00:00,17.5,0.0,0.0,10.0,0.0,17.0,0.0,5.9,346.0,2021-05-13
2021-05-14T00:00,17.6,0.0,0.0,4.0,0.0,6.0,0.0,9.7,184.0,2021-05-14
2021-05-15T00:00,20.9,0.0,0.0,2.0,0.0,3.0,0.0,11.1,193.0,2021-05-15
2021-05-16T00:00,20.5,0.0,0.0,1.0,0.0,1.0,0.0,8.7,187.0,2021-05-16
2021-05-17T00:00,18.3,0.0,0.0,58.0,0.0,47.0,100.0,2.3,129.0,2021-05-17
2021-05-18T00:00,20.6,0.0,0.0,14.0,0.0,20.0,7.0,11.2,165.0,2021-05-18
2021-05-19T00:00,23.7,0.0,0.0,5.0,0.0,8.0,0.0,10.3,234.0,2021-05-19
2021-05-20T00:00,27.5,0.0,0.0,18.0,0.0,5.0,50.0,9.9,147.0,2021-05-20
2021-05-21T00:00,18.8,0.0,0.0,1.0,0.0,1.0,0.0,11.8,153.0,2021-05-21
2021-05-22T00:00,22.2,0.0,0.0,32.0,0.0,4.0,98.0,10.8,165.0,2021-05-22
2021-05-23T00:00,26.3,0.0,0.0,54.0,0.0,40.0,99.0,8.6,270.0,2021-05-23
2021-05-24T00:00,27.7,0.0,0.0,32.0,0.0,11.0,84.0,13.7,333.0,2021-05-24
2021-05-25T00:00,15.4,0.0,0.0,26.0,20.0,13.0,0.0,13.1,172.0,2021-05-25
2021-05-26T00:00,21.2,0.0,0.0,28.0,0.0,0.0,94.0,11.2,182.0,2021-05-26
2021-05-27T00:00,23.6,0.0,0.0,40.0,1.0,38.0,53.0,13.2,227.0,2021-05-27
2021-05-28T00:00,23.9,0.0,0.0,18.0,0.0,0.0,60.0,12.6,340.0,2021-05-28
2021-05-29T00:00,11.1,3.1,3.1,100.0,100.0,98.0,100.0,22.2,63.0,2021-05-29
2021-05-30T00:00,10.5,0.0,0.0,100.0,99.0,100.0,96.0,21.1,37.0,2021-05-30
2021-05-31T00:00,10.8,0.4,0.4,100.0,100.0,100.0,82.0,16.6,5.0,2021-05-31
2021-06-01T00:00,19.9,0.0,0.0,2.0,0.0,0.0,5.0,6.1,177.0,2021-06-01
2021-06-02T00:00,20.9,0.0,0.0,34.0,1.0,6.0,97.0,7.6,183.0,2021-06-02
2021-06-03T00:00,19.6,0.0,0.0,77.0,0.0,78.0,99.0,9.8,152.0,2021-06-03
2021-06-04T00:00,20.8,0.1,0.1,92.0,4.0,97.0,100.0,7.2,180.0,2021-06-04
2021-06-05T00:00,20.6,0.0,0.0,13.0,1.0,6.0,28.0,5.6,195.0,2021-06-05
2021-06-06T00:00,28.6,0.0,0.0,29.0,0.0,17.0,63.0,11.0,247.0,2021-06-06
2021-06-07T00:00,27.8,0.0,0.0,22.0,0.0,36.0,0.0,10.4,180.0,2021-06-07
2021-06-08T00:00,27.1,0.0,0.0,43.0,1.0,22.0,97.0,8.0,162.0,2021-06-08
2021-06-09T00:00,23.5,0.0,0.0,86.0,9.0,79.0,100.0,5.6,255.0,2021-06-09
2021-06-10T00:00,26.6,0.0,0.0,88.0,2.0,94.0,99.0,3.8,229.0,2021-06-10
2021-06-11T00:00,21.2,0.0,0.0,13.0,0.0,0.0,44.0,11.4,125.0,2021-06-11
2021-06-12T00:00,19.4,0.0,0.0,84.0,1.0,92.0,94.0,4.3,95.0,2021-06-12
2021-06-13T00:00,19.8,0.0,0.0,23.0,19.0,0.0,19.0,7.4,157.0,2021-06-13
2021-06-14T00:00,20.7,0.0,0.0,52.0,16.0,28.0,69.0,11.8,157.0,2021-06-14
2021-06-15T00:00,21.3,0.0,0.0,58.0,10.0,40.0,84.0,5.5,101.0,2021-06-15
2021-06-16T00:00,23.3,0.0,0.0,12.0,1.0,18.0,0.0,13.0,304.0,2021-06-16
2021-06-17T00:00,22.9,0.0,0.0,1.0,0.0,1.0,0.0,9.0,307.0,2021-06-17
2021-06-18T00:00,24.1,0.0,0.0,5.0,0.0,8.0,2.0,5.2,258.0,2021-06-18
2021-06-19T00:00,25.6,0.0,0.0,65.0,0.0,68.0,82.0,12.8,190.0,2021-06-19
2021-06-20T00:00,22.8,0.3,0.3,80.0,0.0,100.0,67.0,8.8,289.0,2021-06-20
2021-06-21T00:00,27.1,0.0,0.0,40.0,2.0,22.0,84.0,8.4,173.0,2021-06-21
2021-06-22T00:00,26.2,0.0,0.0,54.0,6.0,32.0,98.0,15.5,175.0,2021-06-22
2021-06-23T00:00,17.6,0.0,0.0,46.0,11.0,10.0,100.0,17.6,305.0,2021-06-23
2021-06-24T00:00,22.7,0.0,0.0,0.0,0.0,0.0,0.0,3.9,146.0,2021-06-24
2021-06-25T00:00,21.4,0.0,0.0,0.0,0.0,0.0,0.0,8.7,128.0,2021-06-25
2021-06-26T00:00,22.9,0.0,0.0,2.0,0.0,1.0,3.0,13.3,147.0,2021-06-26
2021-06-27T00:00,26.5,0.0,0.0,49.0,10.0,21.0,90.0,14.0,180.0,2021-06-27
2021-06-28T00:00,28.7,0.0,0.0,56.0,2.0,44.0,91.0,13.4,194.0,2021-06-28
2021-06-29T00:00,29.6,0.0,0.0,10.0,1.0,11.0,8.0,9.7,222.0,2021-06-29
2021-06-30T00:00,30.0,0.0,0.0,19.0,5.0,16.0,17.0,8.1,238.0,2021-06-30
2021-07-01T00:00,30.5,0.0,0.0,28.0,0.0,44.0,6.0,9.5,279.0,2021-07-01
2021-07-02T00:00,23.0,2.7,2.7,56.0,9.0,29.0,100.0,6.0,123.0,2021-07-02
2021-07-03T00:00,20.8,3.3,3.3,87.0,55.0,17.0,91.0,8.4,65.0,2021-07-03
2021-07-04T00:00,18.3,0.0,0.0,100.0,59.0,85.0,75.0,9.4,58.0,2021-07-04
2021-07-05T00:00,23.6,0.0,0.0,26.0,3.0,37.0,2.0,8.8,145.0,2021-07-05
2021-07-06T00:00,26.8,0.0,0.0,1.0,0.0,1.0,0.0,12.7,187.0,2021-07-06
2021-07-07T00:00,24.8,1.0,1.0,37.0,2.0,22.0,73.0,8.6,195.0,2021-07-07
2021-07-08T00:00,29.4,0.0,0.0,33.0,0.0,16.0,78.0,4.0,170.0,2021-07-08
2021-07-09T00:00,24.3,0.3,0.3,89.0,0.0,99.0,100.0,5.7,125.0,2021-07-09
2021-07-10T00:00,27.0,0.0,0.0,44.0,19.0,40.0,8.0,6.4,227.0,2021-07-10
2021-07-11T00:00,25.6,0.0,0.0,81.0,41.0,54.0,40.0,5.2,155.0,2021-07-11
2021-07-12T00:00,24.5,0.0,0.0,35.0,4.0,6.0,91.0,11.6,116.0,2021-07-12
2021-07-13T00:00,24.2,0.0,0.0,88.0,60.0,7.0,99.0,11.9,93.0,2021-07-13
2021-07-14T00:00,23.0,0.0,0.0,100.0,95.0,0.0,92.0,11.9,92.0,2021-07-14
2021-07-15T00:00,27.4,0.7,0.7,48.0,6.0,22.0,99.0,5.5,191.0,2021-07-15
2021-07-16T00:00,28.9,0.0,0.0,22.0,0.0,6.0,62.0,10.1,184.0,2021-07-16
2021-07-17T00:00,29.9,0.0,0.0,41.0,2.0,47.0,37.0,4.2,250.0,2021-07-17
2021-07-18T00:00,27.3,0.0,0.0,38.0,1.0,12.0,100.0,6.8,180.0,2021-07-18
2021-07-19T00:00,25.7,0.0,0.0,46.0,46.0,1.0,13.0,13.1,262.0,2021-07-19
2021-07-20T00:00,26.7,0.0,0.0,13.0,2.0,6.0,26.0,1.5,166.0,2021-07-20
2021-07-21T00:00,28.4,0.0,0.0,5.0,1.0,1.0,10.0,3.8,229.0,2021-07-21
2021-07-22T00:00,24.7,0.7,0.7,28.0,16.0,22.0,0.0,9.4,317.0,2021-07-22
2021-07-23T00:00,25.5,0.0,0.0,23.0,0.0,26.0,25.0,6.8,302.0,2021-07-23
2021-07-24T00:00,25.0,0.0,0.0,11.0,0.0,19.0,0.0,4.5,29.0,2021-07-24
2021-07-25T00:00,25.0,0.0,0.0,49.0,9.0,18.0,100.0,13.7,157.0,2021-07-25
2021-07-26T00:00,27.1,0.0,0.0,27.0,16.0,21.0,0.0,9.4,198.0,2021-07-26
2021-07-27T00:00,28.7,0.0,0.0,2.0,0.0,4.0,0.0,6.7,324.0,2021-07-27
2021-07-28T00:00,26.8,0.0,0.0,16.0,0.0,26.0,1.0,9.9,350.0,2021-07-28
2021-07-29T00:00,25.4,0.0,0.0,5.0,3.0,4.0,0.0,7.2,153.0,2021-07-29
2021-07-30T00:00,24.2,0.0,0.0,64.0,23.0,27.0,91.0,12.6,193.0,2021-07-30
2021-07-31T00:00,24.8,0.0,0.0,1.0,1.0,0.0,0.0,15.3,313.0,2021-07-31
2021-08-01T00:00,24.4,0.0,0.0,7.0,0.0,6.0,11.0,3.4,302.0,2021-08-01
2021-08-02T00:00,22.2,0.0,0.0,100.0,89.0,85.0,29.0,8.8,145.0,2021-08-02
2021-08-03T00:00,25.6,0.0,0.0,2.0,0.0,3.0,0.0,6.1,310.0,2021-08-03
2021-08-04T00:00,23.2,0.0,0.0,58.0,19.0,18.0,100.0,5.0,180.0,2021-08-04
2021-08-05T00:00,22.2,0.0,0.0,60.0,13.0,31.0,99.0,6.2,97.0,2021-08-05
